Unnamed: 0,img_date,img_path,img_name,short_term_span,short_term,long_term,nn_short_term_span,nn_short_term,nn_long_term,models agree,hour,month,day,year
,2021-11-20 01:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_0112.png,tests_11-20-2021_0112.png,7.0,3.37,3.72,7.0,3.37,3.72,True,1,11,20.0,2021.0
,2021-11-20 02:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_0213.png,tests_11-20-2021_0213.png,1.0,2.29,3.72,7.0,2.29,3.72,False,2,11,20.0,2021.0
,2021-11-20 03:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_0314.png,tests_11-20-2021_0314.png,7.0,3.37,3.72,7.0,3.37,3.72,True,3,11,20.0,2021.0
,2021-11-20 04:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_0415.png,tests_11-20-2021_0415.png,1.0,2.16,3.72,7.0,2.16,3.72,False,4,11,20.0,2021.0
,2021-11-20 05:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_0516.png,tests_11-20-2021_0516.png,7.0,3.37,3.72,7.0,3.37,3.72,True,5,11,20.0,2021.0
,2021-11-20 06:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_0617.png,tests_11-20-2021_0617.png,1.0,2.66,3.72,7.0,2.56,3.72,False,6,11,20.0,2021.0
,2021-11-20 07:18:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_0718.png,tests_11-20-2021_0718.png,1.0,2.45,3.72,1.0,2.45,3.72,True,7,11,20.0,2021.0
,2021-11-20 12:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_1242.png,tests_11-20-2021_1242.png,1.0,7.71,3.73,1.0,1.71,3.73,False,12,11,20.0,2021.0
,2021-11-20 13:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_1343.png,tests_11-20-2021_1343.png,1.0,7.77,3.73,1.0,7.77,3.73,True,13,11,20.0,2021.0
,2021-11-20 14:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_1444.png,tests_11-20-2021_1444.png,1.0,7.77,3.73,1.0,4.47,3.73,False,14,11,20.0,2021.0
,2021-11-20 15:45:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_1545.png,tests_11-20-2021_1545.png,1.0,7.71,3.73,1.0,7.11,3.73,False,15,11,20.0,2021.0
,2021-11-20 16:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_1646.png,tests_11-20-2021_1646.png,1.0,7.77,3.73,1.0,1.17,3.73,False,16,11,20.0,2021.0
,2021-11-20 17:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_1747.png,tests_11-20-2021_1747.png,1.0,7.77,3.73,1.0,4.47,3.73,False,17,11,20.0,2021.0
,2021-11-20 18:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_1848.png,tests_11-20-2021_1848.png,1.0,7.77,3.73,1.0,1.17,3.73,False,18,11,20.0,2021.0
,2021-11-20 19:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_1949.png,tests_11-20-2021_1949.png,1.0,7.77,3.73,1.0,1.17,3.73,False,19,11,20.0,2021.0
,2021-11-20 20:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_2050.png,tests_11-20-2021_2050.png,1.0,7.17,3.73,1.0,1.14,3.73,False,20,11,20.0,2021.0
,2021-11-20 21:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_2151.png,tests_11-20-2021_2151.png,1.0,7.77,3.73,1.0,1.17,3.73,False,21,11,20.0,2021.0
,2021-11-20 22:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_2252.png,tests_11-20-2021_2252.png,1.0,7.17,3.73,1.0,1.47,3.73,False,22,11,20.0,2021.0
,2021-11-20 23:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-20-2021_2353.png,tests_11-20-2021_2353.png,1.0,7.77,3.73,1.0,1.47,3.73,False,23,11,20.0,2021.0
,2021-11-21 15:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_1505.png,tests_11-21-2021_1505.png,1.0,1.77,3.73,1.0,1.77,3.73,True,15,11,21.0,2021.0
,2021-11-21 16:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_1606.png,tests_11-21-2021_1606.png,1.0,1.77,3.73,1.0,1.17,3.73,False,16,11,21.0,2021.0
,2021-11-21 17:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_1707.png,tests_11-21-2021_1707.png,1.0,7.77,3.73,1.0,7.77,3.73,True,17,11,21.0,2021.0
,2021-11-21 18:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_1808.png,tests_11-21-2021_1808.png,1.0,1.77,3.73,1.0,1.77,3.73,True,18,11,21.0,2021.0
,2021-11-21 19:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_1908.png,tests_11-21-2021_1908.png,1.0,7.77,3.73,1.0,4.77,3.73,False,19,11,21.0,2021.0
,2021-11-21 20:10:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_2010.png,tests_11-21-2021_2010.png,1.0,7.77,3.73,1.0,7.77,3.73,True,20,11,21.0,2021.0
,2021-11-21 21:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_2111.png,tests_11-21-2021_2111.png,1.0,4.77,3.73,1.0,4.47,3.73,False,21,11,21.0,2021.0
,2021-11-21 22:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_2211.png,tests_11-21-2021_2211.png,1.0,7.77,3.73,1.0,7.77,3.73,True,22,11,21.0,2021.0
,2021-11-21 23:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-21-2021_2312.png,tests_11-21-2021_2312.png,1.0,4.77,3.73,1.0,4.17,3.73,False,23,11,21.0,2021.0
,2021-11-22 00:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0013.png,tests_11-22-2021_0013.png,1.0,1.71,3.73,1.0,4.11,3.73,False,0,11,22.0,2021.0
,2021-11-22 01:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0114.png,tests_11-22-2021_0114.png,1.0,7.77,3.73,1.0,7.77,3.73,True,1,11,22.0,2021.0
,2021-11-22 02:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0215.png,tests_11-22-2021_0215.png,1.0,7.17,3.73,1.0,1.17,3.73,False,2,11,22.0,2021.0
,2021-11-22 03:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0316.png,tests_11-22-2021_0316.png,1.0,7.77,3.73,1.0,7.77,3.73,True,3,11,22.0,2021.0
,2021-11-22 04:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0417.png,tests_11-22-2021_0417.png,1.0,7.77,3.73,1.0,7.77,3.73,True,4,11,22.0,2021.0
,2021-11-22 05:18:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0518.png,tests_11-22-2021_0518.png,1.0,7.77,3.73,1.0,7.77,3.73,True,5,11,22.0,2021.0
,2021-11-22 06:19:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0619.png,tests_11-22-2021_0619.png,1.0,7.74,3.73,1.0,7.14,3.73,False,6,11,22.0,2021.0
,2021-11-22 07:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0720.png,tests_11-22-2021_0720.png,1.0,7.77,3.73,1.0,7.77,3.73,True,7,11,22.0,2021.0
,2021-11-22 08:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0821.png,tests_11-22-2021_0821.png,1.0,7.71,3.73,1.0,7.11,3.73,False,8,11,22.0,2021.0
,2021-11-22 09:22:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_0922.png,tests_11-22-2021_0922.png,1.0,7.71,3.73,1.0,7.11,3.73,False,9,11,22.0,2021.0
,2021-11-22 10:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_1023.png,tests_11-22-2021_1023.png,1.0,7.77,3.73,1.0,7.77,3.73,True,10,11,22.0,2021.0
,2021-11-22 11:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-22-2021_1124.png,tests_11-22-2021_1124.png,1.0,1.71,3.73,1.0,1.11,3.73,False,11,11,22.0,2021.0
,2021-11-23 22:33:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-23-2021_2233.png,tests_11-23-2021_2233.png,1.0,4.45,3.7,1.0,4.45,3.7,True,22,11,23.0,2021.0
,2021-11-23 23:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-23-2021_2334.png,tests_11-23-2021_2334.png,7.0,2.97,3.7,7.0,2.97,3.7,True,23,11,23.0,2021.0
,2021-11-24 00:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0035.png,tests_11-24-2021_0035.png,1.0,4.05,3.7,1.0,4.05,3.7,True,0,11,24.0,2021.0
,2021-11-24 01:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0135.png,tests_11-24-2021_0135.png,7.0,2.97,3.7,7.0,2.97,3.7,True,1,11,24.0,2021.0
,2021-11-24 02:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0236.png,tests_11-24-2021_0236.png,7.0,2.97,3.7,7.0,2.97,3.7,True,2,11,24.0,2021.0
,2021-11-24 03:37:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0337.png,tests_11-24-2021_0337.png,1.0,4.13,3.7,1.0,4.13,3.7,True,3,11,24.0,2021.0
,2021-11-24 04:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0438.png,tests_11-24-2021_0438.png,7.0,2.97,3.7,7.0,2.97,3.7,True,4,11,24.0,2021.0
,2021-11-24 05:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0539.png,tests_11-24-2021_0539.png,1.0,4.4,3.7,1.0,4.4,3.7,True,5,11,24.0,2021.0
,2021-11-24 06:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0640.png,tests_11-24-2021_0640.png,7.0,2.97,3.7,7.0,2.97,3.7,True,6,11,24.0,2021.0
,2021-11-24 07:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0741.png,tests_11-24-2021_0741.png,7.0,2.97,3.7,7.0,2.97,3.7,True,7,11,24.0,2021.0
,2021-11-24 08:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0842.png,tests_11-24-2021_0842.png,7.0,2.97,3.7,7.0,2.97,3.7,True,8,11,24.0,2021.0
,2021-11-24 09:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_0943.png,tests_11-24-2021_0943.png,1.0,4.32,3.7,7.0,4.32,3.7,False,9,11,24.0,2021.0
,2021-11-24 10:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1044.png,tests_11-24-2021_1044.png,7.0,2.97,3.7,7.0,2.97,3.7,True,10,11,24.0,2021.0
,2021-11-24 11:45:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1145.png,tests_11-24-2021_1145.png,1.0,3.97,3.7,7.0,3.97,3.7,False,11,11,24.0,2021.0
,2021-11-24 12:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1246.png,tests_11-24-2021_1246.png,1.0,4.1,3.7,7.0,4.1,3.7,False,12,11,24.0,2021.0
,2021-11-24 13:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1347.png,tests_11-24-2021_1347.png,7.0,2.97,3.7,7.0,2.97,3.7,True,13,11,24.0,2021.0
,2021-11-24 14:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1448.png,tests_11-24-2021_1448.png,1.0,4.37,3.7,7.0,4.37,3.7,False,14,11,24.0,2021.0
,2021-11-24 15:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1549.png,tests_11-24-2021_1549.png,7.0,3.08,3.7,7.0,3.08,3.7,True,15,11,24.0,2021.0
,2021-11-24 16:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1649.png,tests_11-24-2021_1649.png,1.0,4.72,3.7,1.0,4.72,3.7,True,16,11,24.0,2021.0
,2021-11-24 17:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1750.png,tests_11-24-2021_1750.png,1.0,4.83,3.7,1.0,4.83,3.7,True,17,11,24.0,2021.0
,2021-11-24 18:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1851.png,tests_11-24-2021_1851.png,7.0,3.08,3.7,7.0,3.08,3.7,True,18,11,24.0,2021.0
,2021-11-24 19:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_1952.png,tests_11-24-2021_1952.png,1.0,4.81,3.7,1.0,4.81,3.7,True,19,11,24.0,2021.0
,2021-11-24 20:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_2053.png,tests_11-24-2021_2053.png,7.0,3.08,3.7,7.0,3.08,3.7,True,20,11,24.0,2021.0
,2021-11-24 21:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_2154.png,tests_11-24-2021_2154.png,1.0,4.97,3.7,7.0,4.97,3.7,False,21,11,24.0,2021.0
,2021-11-24 22:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_2255.png,tests_11-24-2021_2255.png,1.0,5.24,3.7,7.0,5.24,3.7,False,22,11,24.0,2021.0
,2021-11-24 23:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-24-2021_2356.png,tests_11-24-2021_2356.png,1.0,5.48,3.7,7.0,5.48,3.7,False,23,11,24.0,2021.0
,2021-11-25 00:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0057.png,tests_11-25-2021_0057.png,1.0,5.13,3.7,1.0,5.13,3.7,True,0,11,25.0,2021.0
,2021-11-25 01:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0158.png,tests_11-25-2021_0158.png,7.0,3.08,3.7,7.0,3.08,3.7,True,1,11,25.0,2021.0
,2021-11-25 02:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0259.png,tests_11-25-2021_0259.png,1.0,5.24,3.7,7.0,5.24,3.7,False,2,11,25.0,2021.0
,2021-11-25 04:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0400.png,tests_11-25-2021_0400.png,1.0,5.4,3.7,7.0,5.4,3.7,False,4,11,25.0,2021.0
,2021-11-25 05:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0501.png,tests_11-25-2021_0501.png,1.0,5.48,3.7,7.0,5.48,3.7,False,5,11,25.0,2021.0
,2021-11-25 06:02:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0602.png,tests_11-25-2021_0602.png,7.0,3.08,3.7,7.0,3.08,3.7,True,6,11,25.0,2021.0
,2021-11-25 07:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0703.png,tests_11-25-2021_0703.png,1.0,5.16,3.7,1.0,5.16,3.7,True,7,11,25.0,2021.0
,2021-11-25 08:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0804.png,tests_11-25-2021_0804.png,1.0,5.16,3.7,7.0,5.16,3.7,False,8,11,25.0,2021.0
,2021-11-25 09:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_0905.png,tests_11-25-2021_0905.png,7.0,3.79,3.7,7.0,5.7,3.7,False,9,11,25.0,2021.0
,2021-11-25 10:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1006.png,tests_11-25-2021_1006.png,1.0,5.51,3.7,7.0,5.51,3.7,False,10,11,25.0,2021.0
,2021-11-25 11:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1107.png,tests_11-25-2021_1107.png,7.0,3.08,3.7,7.0,3.08,3.7,True,11,11,25.0,2021.0
,2021-11-25 12:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1208.png,tests_11-25-2021_1208.png,1.0,5.37,3.7,7.0,5.37,3.7,False,12,11,25.0,2021.0
,2021-11-25 13:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1308.png,tests_11-25-2021_1308.png,1.0,4.86,3.7,1.0,4.86,3.7,True,13,11,25.0,2021.0
,2021-11-25 14:09:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1409.png,tests_11-25-2021_1409.png,7.0,3.29,3.7,7.0,3.29,3.7,True,14,11,25.0,2021.0
,2021-11-25 15:10:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1510.png,tests_11-25-2021_1510.png,1.0,5.16,3.7,1.0,5.16,3.7,True,15,11,25.0,2021.0
,2021-11-25 16:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1611.png,tests_11-25-2021_1611.png,7.0,3.29,3.7,7.0,3.29,3.7,True,16,11,25.0,2021.0
,2021-11-25 17:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1712.png,tests_11-25-2021_1712.png,7.0,3.29,3.7,7.0,3.29,3.7,True,17,11,25.0,2021.0
,2021-11-25 18:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1813.png,tests_11-25-2021_1813.png,1.0,5.02,3.7,1.0,5.02,3.7,True,18,11,25.0,2021.0
,2021-11-25 19:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_1914.png,tests_11-25-2021_1914.png,7.0,3.29,3.7,7.0,3.29,3.7,True,19,11,25.0,2021.0
,2021-11-25 20:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_2015.png,tests_11-25-2021_2015.png,1.0,4.78,3.7,1.0,4.78,3.7,True,20,11,25.0,2021.0
,2021-11-25 21:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_2116.png,tests_11-25-2021_2116.png,7.0,3.29,3.7,7.0,3.29,3.7,True,21,11,25.0,2021.0
,2021-11-25 22:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_2217.png,tests_11-25-2021_2217.png,7.0,3.29,3.7,7.0,3.29,3.7,True,22,11,25.0,2021.0
,2021-11-25 23:18:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-25-2021_2318.png,tests_11-25-2021_2318.png,1.0,4.45,3.7,7.0,4.45,3.7,False,23,11,25.0,2021.0
,2021-11-26 00:19:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0019.png,tests_11-26-2021_0019.png,7.0,3.29,3.7,7.0,3.29,3.7,True,0,11,26.0,2021.0
,2021-11-26 01:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0120.png,tests_11-26-2021_0120.png,1.0,3.97,3.7,1.0,3.97,3.7,True,1,11,26.0,2021.0
,2021-11-26 02:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0220.png,tests_11-26-2021_0220.png,7.0,3.29,3.7,7.0,3.29,3.7,True,2,11,26.0,2021.0
,2021-11-26 03:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0321.png,tests_11-26-2021_0321.png,7.0,3.29,3.7,7.0,3.29,3.7,True,3,11,26.0,2021.0
,2021-11-26 04:22:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0422.png,tests_11-26-2021_0422.png,1.0,3.67,3.7,1.0,3.67,3.7,True,4,11,26.0,2021.0
,2021-11-26 05:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0523.png,tests_11-26-2021_0523.png,7.0,3.29,3.7,7.0,3.29,3.7,True,5,11,26.0,2021.0
,2021-11-26 06:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0624.png,tests_11-26-2021_0624.png,1.0,3.62,3.7,1.0,3.62,3.7,True,6,11,26.0,2021.0
,2021-11-26 07:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0725.png,tests_11-26-2021_0725.png,7.0,3.29,3.7,7.0,3.29,3.7,True,7,11,26.0,2021.0
,2021-11-26 08:26:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0826.png,tests_11-26-2021_0826.png,7.0,3.29,3.7,7.0,3.29,3.7,True,8,11,26.0,2021.0
,2021-11-26 09:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_11-26-2021_0927.png,tests_11-26-2021_0927.png,1.0,3.43,3.7,7.0,3.43,3.7,False,9,11,26.0,2021.0
,2021-12-11 10:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1021.png,tests_12-11-2021_1021.png,7.0,3.59,3.75,7.0,3.59,3.75,True,10,12,11.0,2021.0
,2021-12-11 11:22:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1122.png,tests_12-11-2021_1122.png,1.0,6.83,3.75,7.0,6.83,3.75,False,11,12,11.0,2021.0
,2021-12-11 12:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1223.png,tests_12-11-2021_1223.png,7.0,3.59,3.75,7.0,3.59,3.75,True,12,12,11.0,2021.0
,2021-12-11 13:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1324.png,tests_12-11-2021_1324.png,7.0,3.59,3.75,7.0,3.59,3.75,True,13,12,11.0,2021.0
,2021-12-11 14:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1424.png,tests_12-11-2021_1424.png,1.0,6.21,3.75,1.0,6.21,3.75,True,14,12,11.0,2021.0
,2021-12-11 15:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1525.png,tests_12-11-2021_1525.png,7.0,3.97,3.75,7.0,3.97,3.75,True,15,12,11.0,2021.0
,2021-12-11 16:26:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1626.png,tests_12-11-2021_1626.png,1.0,5.89,3.75,1.0,5.89,3.75,True,16,12,11.0,2021.0
,2021-12-11 17:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1727.png,tests_12-11-2021_1727.png,1.0,5.7,3.75,1.0,5.7,3.75,True,17,12,11.0,2021.0
,2021-12-11 18:28:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1828.png,tests_12-11-2021_1828.png,7.0,3.91,3.75,7.0,3.97,3.75,False,18,12,11.0,2021.0
,2021-12-11 19:29:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_1929.png,tests_12-11-2021_1929.png,1.0,4.83,3.75,1.0,4.83,3.75,True,19,12,11.0,2021.0
,2021-12-11 20:30:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_2030.png,tests_12-11-2021_2030.png,7.0,3.97,3.75,7.0,3.97,3.75,True,20,12,11.0,2021.0
,2021-12-11 21:31:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_2131.png,tests_12-11-2021_2131.png,1.0,1.17,3.75,1.0,4.17,3.75,False,21,12,11.0,2021.0
,2021-12-11 22:32:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_2232.png,tests_12-11-2021_2232.png,1.0,3.67,3.75,1.0,3.67,3.75,True,22,12,11.0,2021.0
,2021-12-11 23:33:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-11-2021_2333.png,tests_12-11-2021_2333.png,7.0,3.97,3.75,7.0,3.97,3.75,True,23,12,11.0,2021.0
,2021-12-12 00:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0034.png,tests_12-12-2021_0034.png,1.0,4.13,3.75,1.0,4.13,3.75,True,0,12,12.0,2021.0
,2021-12-12 01:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0135.png,tests_12-12-2021_0135.png,7.0,3.97,3.75,7.0,3.97,3.75,True,1,12,12.0,2021.0
,2021-12-12 02:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0236.png,tests_12-12-2021_0236.png,7.0,3.97,3.75,7.0,3.97,3.75,True,2,12,12.0,2021.0
,2021-12-12 03:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0336.png,tests_12-12-2021_0336.png,7.0,3.97,3.75,7.0,3.97,3.75,True,3,12,12.0,2021.0
,2021-12-12 04:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0438.png,tests_12-12-2021_0438.png,7.0,3.97,3.75,7.0,3.97,3.75,True,4,12,12.0,2021.0
,2021-12-12 05:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0539.png,tests_12-12-2021_0539.png,1.0,3.59,3.75,1.0,3.59,3.75,True,5,12,12.0,2021.0
,2021-12-12 06:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0639.png,tests_12-12-2021_0639.png,7.0,3.97,3.75,7.0,3.97,3.75,True,6,12,12.0,2021.0
,2021-12-12 07:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0740.png,tests_12-12-2021_0740.png,7.0,3.97,3.75,7.0,3.97,3.75,True,7,12,12.0,2021.0
,2021-12-12 08:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0841.png,tests_12-12-2021_0841.png,1.0,2.97,3.75,1.0,2.97,3.75,True,8,12,12.0,2021.0
,2021-12-12 09:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_0942.png,tests_12-12-2021_0942.png,7.0,3.97,3.75,7.0,3.97,3.75,True,9,12,12.0,2021.0
,2021-12-12 10:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-12-2021_1043.png,tests_12-12-2021_1043.png,1.0,2.32,3.75,7.0,2.32,3.75,False,10,12,12.0,2021.0
