,img_date,img_path,short_term_span,short_term,long_term,nn_short_term_span,nn_short_term,nn_long_term,models agree
405,2021-12-19 14:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_1451.png,,,,,,,
406,2021-12-19 15:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_1552.png,,,,,,,
407,2021-12-19 16:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_1652.png,,,,,,,
408,2021-12-19 17:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_1753.png,,,,,,,
409,2021-12-19 18:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_1854.png,,,,,,,
410,2021-12-19 19:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_1955.png,,,,,,,
411,2021-12-19 20:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_2056.png,,,,,,,
412,2021-12-19 21:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_2157.png,,,,,,,
413,2021-12-19 22:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_2258.png,,,,,,,
414,2021-12-19 23:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-19-2021_2359.png,,,,,,,
415,2021-12-20 01:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0100.png,,,,,,,
416,2021-12-20 02:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0201.png,,,,,,,
417,2021-12-20 03:02:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0302.png,,,,,,,
418,2021-12-20 04:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0403.png,,,,,,,
419,2021-12-20 05:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0504.png,,,,,,,
420,2021-12-20 06:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0605.png,,,,,,,
421,2021-12-20 07:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0706.png,,,,,,,
422,2021-12-20 08:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0806.png,,,,,,,
423,2021-12-20 09:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_0907.png,,,,,,,
424,2021-12-20 10:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1008.png,,,,,,,
425,2021-12-20 11:09:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1109.png,,,,,,,
426,2021-12-20 12:10:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1210.png,,,,,,,
427,2021-12-20 13:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1311.png,,,,,,,
428,2021-12-20 14:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1412.png,,,,,,,
429,2021-12-20 15:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1513.png,,,,,,,
430,2021-12-20 16:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1614.png,,,,,,,
431,2021-12-20 17:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1715.png,,,,,,,
432,2021-12-20 18:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1816.png,,,,,,,
433,2021-12-20 19:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_1917.png,,,,,,,
434,2021-12-20 20:18:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_2018.png,,,,,,,
435,2021-12-20 21:19:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_2119.png,,,,,,,
436,2021-12-20 22:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_2220.png,,,,,,,
437,2021-12-20 23:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-20-2021_2320.png,,,,,,,
438,2021-12-21 00:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0021.png,,,,,,,
439,2021-12-21 01:22:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0122.png,,,,,,,
440,2021-12-21 02:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0223.png,,,,,,,
441,2021-12-21 03:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0324.png,,,,,,,
442,2021-12-21 04:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0425.png,,,,,,,
443,2021-12-21 05:26:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0526.png,,,,,,,
444,2021-12-21 06:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0627.png,,,,,,,
445,2021-12-21 07:28:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0728.png,,,,,,,
446,2021-12-21 08:29:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0829.png,,,,,,,
447,2021-12-21 09:30:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_0930.png,,,,,,,
448,2021-12-21 10:31:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1031.png,,,,,,,
449,2021-12-21 11:32:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1132.png,,,,,,,
450,2021-12-21 12:32:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1232.png,,,,,,,
451,2021-12-21 13:33:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1333.png,,,,,,,
452,2021-12-21 14:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1434.png,,,,,,,
453,2021-12-21 15:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1535.png,,,,,,,
454,2021-12-21 16:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1636.png,,,,,,,
455,2021-12-21 17:37:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1737.png,,,,,,,
456,2021-12-21 18:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1838.png,,,,,,,
457,2021-12-21 19:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_1939.png,,,,,,,
458,2021-12-21 20:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_2040.png,,,,,,,
459,2021-12-21 21:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_2141.png,,,,,,,
460,2021-12-21 22:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_2242.png,,,,,,,
461,2021-12-21 23:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-21-2021_2343.png,,,,,,,
462,2021-12-22 00:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0044.png,,,,,,,
463,2021-12-22 01:45:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0145.png,,,,,,,
464,2021-12-22 02:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0246.png,,,,,,,
465,2021-12-22 03:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0346.png,,,,,,,
466,2021-12-22 04:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0447.png,,,,,,,
467,2021-12-22 05:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0548.png,,,,,,,
468,2021-12-22 06:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0649.png,,,,,,,
469,2021-12-22 07:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0750.png,,,,,,,
470,2021-12-22 08:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0851.png,,,,,,,
471,2021-12-22 09:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_0952.png,,,,,,,
472,2021-12-22 10:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1053.png,,,,,,,
473,2021-12-22 11:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1154.png,,,,,,,
474,2021-12-22 12:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1255.png,,,,,,,
475,2021-12-22 13:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1356.png,,,,,,,
476,2021-12-22 14:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1457.png,,,,,,,
477,2021-12-22 15:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1558.png,,,,,,,
478,2021-12-22 16:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1659.png,,,,,,,
479,2021-12-22 17:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1759.png,,,,,,,
480,2021-12-22 19:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_1900.png,,,,,,,
481,2021-12-22 20:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_2001.png,,,,,,,
482,2021-12-22 21:02:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_2102.png,,,,,,,
483,2021-12-22 22:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_2203.png,,,,,,,
484,2021-12-22 23:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-22-2021_2304.png,,,,,,,
485,2021-12-23 00:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0005.png,,,,,,,
486,2021-12-23 01:06:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0106.png,,,,,,,
487,2021-12-23 02:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0207.png,,,,,,,
488,2021-12-23 03:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0308.png,,,,,,,
489,2021-12-23 04:09:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0409.png,,,,,,,
490,2021-12-23 05:10:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0510.png,,,,,,,
491,2021-12-23 06:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0611.png,,,,,,,
492,2021-12-23 07:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0712.png,,,,,,,
493,2021-12-23 08:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0813.png,,,,,,,
494,2021-12-23 09:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_0913.png,,,,,,,
495,2021-12-23 10:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1014.png,,,,,,,
496,2021-12-23 11:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1115.png,,,,,,,
497,2021-12-23 12:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1216.png,,,,,,,
498,2021-12-23 13:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1317.png,,,,,,,
499,2021-12-23 14:18:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1418.png,,,,,,,
500,2021-12-23 15:19:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1519.png,,,,,,,
501,2021-12-23 16:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1620.png,,,,,,,
502,2021-12-23 17:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1721.png,,,,,,,
503,2021-12-23 18:22:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1822.png,,,,,,,
504,2021-12-23 19:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_1923.png,,,,,,,
505,2021-12-23 20:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_2024.png,,,,,,,
506,2021-12-23 21:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_2125.png,,,,,,,
507,2021-12-23 22:26:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_2226.png,,,,,,,
508,2021-12-23 23:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-23-2021_2327.png,,,,,,,
509,2021-12-24 00:28:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0028.png,,,,,,,
510,2021-12-24 01:28:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0128.png,,,,,,,
511,2021-12-24 02:29:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0229.png,,,,,,,
512,2021-12-24 03:30:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0330.png,,,,,,,
513,2021-12-24 04:31:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0431.png,,,,,,,
514,2021-12-24 05:32:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0532.png,,,,,,,
515,2021-12-24 06:33:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0633.png,,,,,,,
516,2021-12-24 07:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0734.png,,,,,,,
517,2021-12-24 08:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0835.png,,,,,,,
518,2021-12-24 09:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_0936.png,,,,,,,
519,2021-12-24 10:37:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1037.png,,,,,,,
520,2021-12-24 11:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1138.png,,,,,,,
521,2021-12-24 12:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1239.png,,,,,,,
522,2021-12-24 13:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1340.png,,,,,,,
523,2021-12-24 14:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1441.png,,,,,,,
524,2021-12-24 15:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1542.png,,,,,,,
525,2021-12-24 16:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1642.png,,,,,,,
526,2021-12-24 17:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1743.png,,,,,,,
527,2021-12-24 18:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1844.png,,,,,,,
528,2021-12-24 19:45:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_1945.png,,,,,,,
529,2021-12-24 20:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_2046.png,,,,,,,
530,2021-12-24 21:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_2147.png,,,,,,,
531,2021-12-24 22:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_2248.png,,,,,,,
532,2021-12-24 23:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-24-2021_2349.png,,,,,,,
533,2021-12-25 00:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0050.png,,,,,,,
534,2021-12-25 01:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0151.png,,,,,,,
535,2021-12-25 02:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0252.png,,,,,,,
536,2021-12-25 03:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0353.png,,,,,,,
537,2021-12-25 04:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0454.png,,,,,,,
538,2021-12-25 05:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0555.png,,,,,,,
539,2021-12-25 06:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0656.png,,,,,,,
540,2021-12-25 07:56:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0756.png,,,,,,,
541,2021-12-25 08:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0857.png,,,,,,,
542,2021-12-25 09:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_0958.png,,,,,,,
543,2021-12-25 11:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1100.png,,,,,,,
544,2021-12-25 12:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1200.png,,,,,,,
545,2021-12-25 13:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1301.png,,,,,,,
546,2021-12-25 14:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1403.png,,,,,,,
547,2021-12-25 15:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1504.png,,,,,,,
548,2021-12-25 16:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1604.png,,,,,,,
549,2021-12-25 17:05:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1705.png,,,,,,,
550,2021-12-25 18:07:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1807.png,,,,,,,
551,2021-12-25 19:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_1908.png,,,,,,,
552,2021-12-25 20:08:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_2008.png,,,,,,,
553,2021-12-25 21:09:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_2109.png,,,,,,,
554,2021-12-25 22:10:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_2210.png,,,,,,,
555,2021-12-25 23:11:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-25-2021_2311.png,,,,,,,
556,2021-12-26 00:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0012.png,,,,,,,
557,2021-12-26 01:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0113.png,,,,,,,
558,2021-12-26 02:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0214.png,,,,,,,
559,2021-12-26 03:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0315.png,,,,,,,
560,2021-12-26 04:16:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0416.png,,,,,,,
561,2021-12-26 05:17:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0517.png,,,,,,,
562,2021-12-26 06:18:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0618.png,,,,,,,
563,2021-12-26 07:19:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0719.png,,,,,,,
564,2021-12-26 08:20:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0820.png,,,,,,,
565,2021-12-26 09:21:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_0921.png,,,,,,,
566,2021-12-26 10:22:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1022.png,,,,,,,
567,2021-12-26 11:23:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1123.png,,,,,,,
568,2021-12-26 12:24:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1224.png,,,,,,,
569,2021-12-26 13:25:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1325.png,,,,,,,
570,2021-12-26 14:26:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1426.png,,,,,,,
571,2021-12-26 15:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1527.png,,,,,,,
572,2021-12-26 16:27:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1627.png,,,,,,,
573,2021-12-26 17:28:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1728.png,,,,,,,
574,2021-12-26 18:29:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1829.png,,,,,,,
575,2021-12-26 19:30:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_1930.png,,,,,,,
576,2021-12-26 20:31:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_2031.png,,,,,,,
577,2021-12-26 21:32:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_2132.png,,,,,,,
578,2021-12-26 22:33:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_2233.png,,,,,,,
579,2021-12-26 23:34:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-26-2021_2334.png,,,,,,,
580,2021-12-27 00:35:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0035.png,,,,,,,
581,2021-12-27 01:36:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0136.png,,,,,,,
582,2021-12-27 02:37:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0237.png,,,,,,,
583,2021-12-27 03:38:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0338.png,,,,,,,
584,2021-12-27 04:39:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0439.png,,,,,,,
585,2021-12-27 05:40:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0540.png,,,,,,,
586,2021-12-27 06:41:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0641.png,,,,,,,
587,2021-12-27 07:42:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0742.png,,,,,,,
588,2021-12-27 08:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0843.png,,,,,,,
589,2021-12-27 09:43:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_0943.png,,,,,,,
590,2021-12-27 10:44:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1044.png,,,,,,,
591,2021-12-27 11:45:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1145.png,,,,,,,
592,2021-12-27 12:46:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1246.png,,,,,,,
593,2021-12-27 13:47:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1347.png,,,,,,,
594,2021-12-27 14:48:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1448.png,,,,,,,
595,2021-12-27 15:49:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1549.png,,,,,,,
596,2021-12-27 16:50:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1650.png,,,,,,,
597,2021-12-27 17:51:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1751.png,,,,,,,
598,2021-12-27 18:52:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1852.png,,,,,,,
599,2021-12-27 19:53:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_1953.png,,,,,,,
600,2021-12-27 20:54:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_2054.png,,,,,,,
601,2021-12-27 21:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_2155.png,,,,,,,
602,2021-12-27 22:55:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_2255.png,,,,,,,
603,2021-12-27 23:57:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-27-2021_2357.png,,,,,,,
604,2021-12-28 00:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-28-2021_0058.png,,,,,,,
605,2021-12-28 01:58:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-28-2021_0158.png,,,,,,,
606,2021-12-28 02:59:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-28-2021_0259.png,,,,,,,
607,2021-12-28 04:00:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-28-2021_0400.png,,,,,,,
608,2021-12-28 05:01:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-28-2021_0501.png,,,,,,,
609,2021-12-28 06:02:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-28-2021_0602.png,,,,,,,
610,2021-12-28 07:03:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-28-2021_0703.png,,,,,,,
611,2021-12-28 08:04:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-28-2021_0804.png,,,,,,,
612,2021-12-31 16:12:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-31-2021_1612.png,,,,,,,
613,2021-12-31 17:13:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-31-2021_1713.png,,,,,,,
614,2021-12-31 18:14:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-31-2021_1814.png,,,,,,,
615,2021-12-31 19:15:00,/Volumes/wellington/projects/radon_monitor/data/hourly_tests/tests_12-31-2021_1915.png,,,,,,,
